word,count,score
ricky,5071881,556152
theta,5070673,713606
stake,5061965,856964
arbor,5057261,630052
rifle,5047417,803045
bulbs,5028440,439224
waist,5013500,782266
sewer,5008805,644762
bosch,5007744,570211
vitro,5000420,725133
hyatt,4995940,492161
romeo,4990395,690948
turks,4986307,622729
demos,4984806,769716
sided,4982500,710619
cuban,4974134,634081
resin,4966700,970882
linen,4960413,756685
seals,4958012,795451
decay,4956622,719510
usher,4948609,757066
skate,4932092,856964
lynch,4920597,516056
franc,4916960,714675
timor,4914594,777707
flats,4911343,725964
heels,4907543,636145
voter,4905374,793775
urine,4903932,877606
capri,4902351,772184
towel,4901668,755716
sears,4897480,838207
flies,4894680,797303
crane,4888961,939563
popup,4882686,316768
habit,4880657,700155
coupe,4874541,683630
benin,4874165,677449
lords,4862111,737311
tends,4861901,840597
sixty,4851534,572368
spark,4842423,685944
spike,4833410,735501
tonga,4813052,785506
backs,4797208,600306
soils,4789565,668631
hunks,4776866,526357
libya,4775799,650769
sedan,4769270,913124
cares,4757269,943414
flora,4756211,746055
kazaa,4754592,282609
hardy,4748572,598453
bells,4743841,622714
denim,4737554,789128
andre,4737505,918866
buick,4731433,472115
doses,4717242,687356
baked,4716100,669823
glove,4714578,660455
alito,4695823,880519
plush,4692870,521508
weber,4692730,528512
nelly,4686900,603882
urged,4685830,666350
brent,4683680,817020
kyoto,4682367,405900
adapt,4675567,536692
fuels,4657731,682455
brett,4651730,649430
paula,4650017,509373
stern,4643592,933270
shawn,4642740,670064
tutor,4635949,580499
idiot,4635830,602674
debit,4633794,749770
edits,4631228,866020
raven,4630541,864142
slice,4628779,865743
aspen,4626441,897467
lemma,4623172,706370
venus,4618752,708637
dolby,4612197,484088
nikki,4609573,401142
halls,4607236,602418
pause,4606318,808042
demon,4602331,765865
gabon,4595710,685296
atari,4586712,753525
asses,4583177,661024
couch,4581367,421744
downs,4578206,627774
rogue,4576302,751590
sdram,4569412,743422
optic,4558869,692224
chili,4553187,501269
grief,4552843,733455
sweat,4551615,850908
masks,4548281,522268
celeb,4548138,556480
assoc,4545277,674326
quake,4544481,613981
alley,4541475,664220
twain,4530277,778415
boise,4529204,851050
nevis,4527077,823485
buffy,4519674,210333
loyal,4498834,572315
renal,4494106,968783
spite,4493143,850363
imply,4491299,518863
chill,4489643,501269
liner,4486145,933868
lifts,4479565,691049
vivid,4479514,307309
acted,4468180,834701
byron,4463413,609924
skull,4457991,424572
riley,4443795,806488
ninja,4439780,598582
sands,4428127,651469
steak,4413680,856964
cobra,4412823,735259
gucci,4412128,441222
threw,4410853,697344
https,4408882,464317
walsh,4391300,636901
ninth,4390562,584626
marry,4388137,527681
wills,4376548,533364
atoms,4375988,806880
drake,4373046,791815
della,4365759,708520
rails,4364886,903992
pgsql,4364387,445252
fried,4364192,753128
cairo,4364029,873081
malls,4362513,616156
woody,4355633,328953
cried,4352198,821568
plugs,4333394,517723
coded,4330278,621122
supra,4329457,723570
molly,4328076,426747
franz,4321556,623610
palau,4315852,509373
rival,4298220,762337
beige,4288534,574696
rolex,4287956,755318
homer,4281428,759570
gases,4277836,725861
genus,4275567,743688
dixon,4265747,627166
debts,4259542,728198
icann,4259419,693738
avril,4254680,762337
myths,4253827,518034
knees,4250743,641225
poets,4248574,827100
woven,4248524,663264
pedro,4247791,761951
trent,4242725,761829
rigid,4240019,519543
salsa,4234056,533796
blown,4229918,561441
baton,4229776,775860
abbey,4224864,584984
bruno,4216245,647879
evite,4214149,639855
diets,4207940,866020
sauna,4202256,645124
bauer,4197776,800122
bowls,4193933,565292
qaeda,4193878,579787
kitts,4192233,560394
macau,4187604,493660
cruel,4180956,756637
eager,4175668,731603
chang,4168927,634184
pupil,4167137,474458
feast,4166016,853192
acura,4162891,588483
fedex,4153858,395235
ankle,4146793,832139
decks,4131188,663352
blunt,4129800,590774
hamas,4128646,550351
react,4126376,927374
rises,4124482,803292
shane,4124234,897236
coats,4107452,829727
aston,4099586,892110
fairs,4091127,806332
flute,4090740,666415
hindi,4088627,513735
harsh,4087715,645174
whois,4083002,637309
burma,4082398,620827
cease,4081957,766231
poles,4074284,806126
sioux,4055518,624672
jenna,4054943,667224
fargo,4046625,676465
equip,4044391,607380
reged,4043692,588185
hedge,4041429,479624
curry,4029540,400765
worms,4027528,635217
dewey,4024315,420858
pouch,4023912,490597
hooks,4023408,450352
peaks,4011396,770416
didnt,4002254,600514
spoon,4000406,577634
bombs,3999701,478742
niche,3999108,796087
cigar,3993843,768168
curse,3982181,793651
forex,3977390,657658
titan,3974407,743932
anita,3972924,743932
shout,3965861,643379
nudes,3964133,763361
straw,3958211,766436
fgets,3956206,690101
reuse,3950428,688444
loses,3942953,737273
suede,3941313,595771
peach,3938068,732265
uncut,3929056,506363
stove,3914849,788033
nixon,3913498,542656
brady,3910813,585022
zhang,3909936,543119
freak,3908219,744072
bluff,3906671,304550
sadly,3905175,658516
avail,3902711,585154
hatch,3896261,557158
stein,3893544,949100
spill,3890646,567734
drift,3889505,646874
winxp,3881715,476242
crisp,3880385,715697
scans,3877627,672166
onset,3858839,925837
assay,3855224,439579
leigh,3853134,722554
tents,3850460,756087
snack,3847152,712705
pulls,3846669,452886
squid,3828491,532823
maxim,3820484,515604
slate,3813904,950852
pagan,3805644,529208
widow,3804620,481756
skies,3796788,666648
kicks,3792491,510200
canoe,3790795,932130
juicy,3778910,426646
moody,3776452,376830
pedal,3763705,777373
tuned,3761208,747321
mayer,3758894,789336
geoff,3757759,533009
scrap,3757085,750612
bella,3753635,679201
terra,3747696,822167
vapor,3744912,673500
aloud,3743858,694780
goose,3739382,667683
winnt,3727290,550487
hydro,3725464,540275
playa,3723548,471418
noisy,3722908,742004
abide,3722809,822297
socio,3719745,639411
bliss,3708978,554072
parse,3698919,907060
jelly,3698541,446343
mania,3688699,670891
edwin,3688662,741251
clare,3687106,906400
bolts,3682849,686210
typed,3681027,610629
satan,3653674,722360
megan,3652019,804370
cheer,3648929,612667
marty,3646752,683082
xlibs,3644205,566375
clamp,3639509,618775
grape,3638159,800456
deeds,3636121,517606
traps,3628684,800806
racer,3625077,771973
guilt,3623942,625843
sweep,3623863,536432
doyle,3618714,690552
ducks,3618693,479862
vince,3616647,757251
param,3613208,556324
lunar,3611744,785293
posed,3604888,756209
forks,3592612,595680
boxer,3592432,676082
weigh,3587993,622610
rodeo,3587192,693098
moose,3581329,685206
crush,3576348,600618
cathy,3575710,597368
paulo,3569244,679123
lever,3566558,603051
tasty,3565676,594980
rants,3561826,899543
tarot,3561389,730262
carts,3559795,837160
cocoa,3557169,502885
mixes,3552046,720772
panty,3546636,659982
aires,3540986,1031220
bulls,3540837,439224
orion,3538939,707536
hurry,3536968,364180
clash,3531117,707625
biker,3530897,727581
nauru,3527512,650866
stain,3512824,915373
reign,3505605,864278
baron,3504549,797642
bates,3503755,871616
stiff,3492842,556622
rabbi,3488700,653315
sushi,3488691,511241
puffy,3488647,223995
elbow,3484326,655506
stark,3479265,772492
circa,3475462,703331
quinn,3471650,444462
razor,3451657,589003
cough,3451640,486581
tibet,3443821,665260
isles,3443470,760536
ovens,3443150,800222
inlet,3433125,912086
bronx,3430081,582017
gloss,3426618,540455
panda,3424825,548881
porch,3420626,589615
isuzu,3413560,456761
eaten,3412832,812574
sinks,3399604,572583
steep,3399504,657350
dinar,3399128,850224
creed,3398609,628555
carat,3398374,665719
nobel,3397169,788613
faxes,3386604,710094
plump,3386553,363805
midst,3381410,686725
borne,3379421,831369
tesco,3377683,863454
tempo,3372997,738019
getty,3372135,522103
payne,3368937,766236
torch,3360286,676163
lohan,3352800,768317
hacks,3348166,613737
attic,3347389,681549
piper,3346631,700704
stems,3336905,670857
avery,3318822,736762
toons,3318074,664182
tenth,3317039,653268
desks,3315227,558145
aided,3314916,767106
cutie,3305791,793441
notch,3302495,666570
seoul,3297895,815438
lacks,3296569,679542
bowie,3287191,714092
poses,3280246,671699
scent,3277212,861294
akron,3270629,782990
fines,3270544,830466
grasp,3270025,710242
ounce,3268355,782367
buena,3265206,790529
toast,3262695,724520
kumar,3256818,606175
kinky,3254161,441352
owens,3246277,804919
quota,3245515,636938
versa,3244429,867993
starr,3240045,731953
jumbo,3237095,395517
maths,3231878,705752
flint,3230800,687198
dummy,3230609,285245
awake,3230337,564605
burnt,3221640,633530
studs,3215366,489517
roast,3205415,901703
petty,3195594,526119
felix,3192747,638165
shiny,3192674,640876
smash,3192001,550351
braun,3190846,706057
ample,3187842,775223
royce,3185642,754005
scarf,3181107,718526
hated,3173792,798116
spicy,3170817,578724
fools,3167945,512385
beard,3166516,806467
wedge,3162851,445485
peggy,3160922,435555
ruins,3159891,787392
denis,3155542,878209
hyper,3153749,616523
gmail,3153272,702565
cites,3151464,886717
ezine,3149621,636400
gamer,3144985,813963
alexa,3144869,636313
savvy,3140230,469365
terri,3137162,787252
norms,3135997,768324
silva,3132617,756595
prima,3131523,749337
zelda,3130046,722662
fetal,3127968,816178
palms,3127466,685009
chord,3123447,605272
kudoz,3122575,387106
hawks,3117529,543013
irons,3116159,878977
comet,3116034,774373
lotto,3112797,459578
syrup,3108136,535852
erase,3086642,838207
bites,3086130,836701
prose,3085898,848882
swear,3082372,872690
intra,3081776,921115
clown,3081501,611457
taboo,3079923,608270
olson,3078156,643208
dwarf,3072068,560871
ifdef,3068036,575945
pines,3062800,862552
fucks,3058134,432119
urges,3054809,753281
enron,3048638,776178
codec,3048388,621122
pablo,3042285,656149
beams,3032813,798575
props,3032812,587227
dough,3032657,465884
stool,3031945,631019
welch,3031408,604394
boone,3027314,654186
horde,3026646,761720
mommy,3025970,292320
nanny,3025474,435728
roach,3017586,748690
angus,3016497,709961
ashes,3011008,729646
natal,3010028,685346
locus,3009222,658990
msnbc,3009102,581789
elton,3006085,888823
prone,3001079,845031
clues,2988321,750895
crews,2986282,749969
timed,2978189,776939
scare,2972708,943414
thief,2970770,715458
motif,2961524,637291
hurts,2956264,650812
sofia,2954155,798899
spear,2942538,907060
nigel,2942111,821522
jolie,2941614,768896
blanc,2937810,690343
birch,2936180,599216
slash,2935535,602418
mikes,2933878,749008
seiko,2930676,836398
arial,2929694,732551
stacy,2924335,700187
helix,2921411,670020
dixie,2920964,551481
shook,2917411,450352
matte,2909215,727344
heidi,2908650,607800
zebra,2902469,736099
fetch,2897593,627652
faroe,2896277,873283
logon,2891286,536604
trong,2889135,734761
unite,2888724,855824
shear,2886210,906829
ponds,2882178,662144
trump,2879094,561962
mates,2878121,898785
avian,2877167,618317
visas,2876354,622168
webmd,2868259,518199
champ,2867858,552970
recap,2861982,840826
astro,2860399,901703
crawl,2859784,679228
flaws,2856172,605046
olsen,2851762,904863
hazel,2841268,706774
messy,2833021,555666
rupee,2831536,585856
ments,2831327,838447
irene,2830387,799441
lungs,2828099,616460
vinci,2825779,495596
jacks,2818856,555166
stole,2814273,892674
kirby,2813914,506136
quasi,2804115,676241
exile,2801261,601398
anglo,2798286,764532
knots,2796342,704721
anton,2794807,720669
gerry,2794486,543885
kappa,2793667,337320
jumps,2793122,410870
snoop,2787168,577634
vague,2783775,662371
wraps,2781569,679888
rusty,2780895,622400
warns,2775722,778625
sting,2773263,752282
bravo,2772503,659838
secsg,2771556,603140
liter,2768775,921679
nicht,2762565,689833
basil,2757419,782000
paced,2755521,748153
renee,2751273,606428
weiss,2742473,660592
giles,2741044,825373
shack,2739743,613737
sleek,2734565,608062
ariel,2731662,994206
monty,2730888,615311
cafes,2730706,802998
hitch,2730000,522243
nexus,2728391,691154
tango,2727306,785506
ernst,2726438,933270
sings,2723225,596881
carte,2722336,927374
queer,2717979,522697
pains,2717960,828825
vioxx,2717063,404852
ahmed,2715850,725075
sobre,2715022,835220
kuala,2712455,481059
comma,2711522,585245
geeks,2710575,538472
avant,2710283,580705
repec,2709862,612898
perez,2700670,521833
cimel,2700656,776662
leica,2699793,922230
torah,2698722,798884
busch,2695340,478626
tiava,2687059,606128
freed,2683280,560115
cheek,2681029,476023
gavin,2679261,683154
lasts,2678667,689197
httpd,2673288,377386
bowel,2666510,655506
chats,2666432,728599
mafia,2666020,540068
lilly,2665191,367650
shire,2665081,871914
lyons,2662817,683418
scams,2662588,586936
lipid,2662396,480803
clyde,2658680,626009
irwin,2657053,572269
mains,2652029,842332
misty,2651773,642425
prism,2648058,692850
rests,2645136,765680
vegan,2642418,751796
corel,2640276,848222
groom,2637912,494130
osama,2635647,651479
weeds,2634421,552089
oprah,2634267,712336
beers,2633610,665470
clive,2633530,724088
darby,2631164,585022
fills,2630389,535648
grips,2629556,675327
kayak,2628993,308677
altar,2627835,694939
gears,2626927,903044
risen,2619862,970882
rhino,2619135,776158
eaton,2615601,982324
ruler,2615554,651430
henri,2615040,868063
swept,2612095,691833
troop,2609404,571187
arose,2609029,1007957
becky,2606971,502802
lesbo,2606338,792464
klaus,2604818,652500
hogan,2600534,698727
debra,2594075,806467
cdrom,2593779,619010
corey,2588392,754005
slips,2587498,567734
trays,2586701,772163
flock,2585098,486690
chung,2584176,484421
boris,2582954,766578
shave,2580057,759432
swamp,2575587,585065
faint,2565744,780699
gland,2561362,679292
blows,2556663,565292
stoke,2552684,798786
kauai,2544183,539645
ipsec,2538365,800169
undef,2537317,628687
nasal,2536094,701386
nitro,2533124,862937
marin,2532915,848074
loser,2529180,914456
claus,2528018,717168
hipaa,2523126,558416
porto,2522999,571187
jolly,2522092,354438
femme,2521124,380782
siege,2518421,690946
wolfe,2512558,637082
tyres,2510350,805890
butte,2505600,550412
hicks,2503430,578822
pratt,2503054,629365
chalk,2498505,576723
negro,2489080,841015
wrath,2486700,663617
grind,2482307,687133
clint,2481872,755638
blitz,2476009,552174
osaka,2472838,609658
jorge,2471105,683476
cooks,2470395,486937
rainy,2469088,805924
diggs,2467168,513801
pluto,2466856,606596
mitch,2464162,604603
viola,2458792,754904
rumor,2455494,507458
volts,2454421,660805
diver,2452406,746147
blaze,2448412,693343
wreck,2447935,619067
sammy,2447628,521939
arabs,2444955,631743
brock,2441409,547870
hoops,2438525,478666
macon,2437697,752835
lynne,2437544,603882
chloe,2434045,739661
prada,2432946,558474
plone,2431191,802275
horns,2427037,754586
kylie,2415779,669844
naomi,2413747,840641
risky,2412508,622386
clair,2410656,837758
crete,2409700,699446
tulip,2406691,629859
ciara,2404510,703331
damon,2401346,732138
owing,2399321,629673
benny,2393928,524646
ipods,2391403,687567
annum,2390404,556043
roche,2384778,782417
ropes,2384639,848882
morse,2382036,862389
cords,2380982,708091
warez,2375829,715391
ditch,2373753,606753
slick,2372634,644627
chunk,2371231,460123
reels,2371017,744706
slept,2370802,791777
gregg,2370023,503675
huang,2368880,607142
ibook,2364203,458493
waits,2362199,782266
tenor,2361385,931579
scrub,2360299,587187
cello,2358848,671039
caves,2355316,796017
cocos,2354000,446398
metre,2350745,676599
thurs,2349803,650812
topaz,2348935,636074
